CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Class,Churn_Status,Lifecycle_Segment
14463,97,3,529.62,2,3,3,233,Churned,At Risk / High-Value Lapsing
14465,246,3,1058.6200000000001,1,3,4,134,Churned,At Risk / High-Value Lapsing
14466,28,7,2272.4,4,5,5,455,Active,VIP / Core Loyalist
14467,17,4,598.76,4,4,3,443,Active,Average Mid-Tier Core
14470,11,2,461.19,5,3,2,532,Active,Average Mid-Tier Core
14472,103,8,1936.84,2,5,4,254,Churned,At Risk / High-Value Lapsing
14473,73,2,234.34000000000003,2,3,1,231,Active,At Risk / High-Value Lapsing
14474,45,1,547.66,3,1,3,313,Active,New / Recent Trialist
14475,71,3,925.85,3,3,3,333,Active,Average Mid-Tier Core
14476,256,1,215.7,1,1,1,111,Churned,Hibernating / Lost
14477,19,4,1309.6,4,4,4,444,Active,VIP / Core Loyalist
14479,253,2,316.25,1,3,2,132,Churned,At Risk / High-Value Lapsing
14480,10,1,279.05,5,1,2,512,Active,New / Recent Trialist
14481,164,2,636.51,2,3,3,233,Churned,At Risk / High-Value Lapsing
14482,17,6,2068.15,4,5,5,455,Active,VIP / Core Loyalist
14483,281,1,137.1,1,1,1,111,Churned,Hibernating / Lost
14484,49,1,321.92,3,1,2,312,Active,New / Recent Trialist
14485,38,1,165.75,3,1,1,311,Active,New / Recent Trialist
14487,26,6,1196.33,4,5,4,454,Active,VIP / Core Loyalist
14488,67,1,1064.28,3,1,4,314,Active,New / Recent Trialist
14489,206,1,463.38,1,1,2,112,Churned,Hibernating / Lost
14491,174,2,340.93,2,3,2,232,Churned,At Risk / High-Value Lapsing
14493,6,5,2383.2400000000002,5,4,5,545,Active,VIP / Core Loyalist
14494,25,1,139.56,4,1,1,411,Active,New / Recent Trialist
14495,50,2,123.8,3,3,1,331,Active,Average Mid-Tier Core
14496,311,2,538.8100000000001,1,3,3,133,Churned,At Risk / High-Value Lapsing
14497,308,1,475.37,1,1,2,112,Churned,Hibernating / Lost
14498,42,5,1957.32,3,4,4,344,Active,Average Mid-Tier Core
14499,25,3,815.32,4,3,3,433,Active,Average Mid-Tier Core
14500,87,3,356.85,2,3,2,232,Active,At Risk / High-Value Lapsing
14501,183,2,251.21,1,3,2,132,Churned,At Risk / High-Value Lapsing
14502,19,11,2470.67,4,5,5,455,Active,VIP / Core Loyalist
14503,2,6,3543.26,5,5,5,555,Active,VIP / Core Loyalist
14504,46,4,673.26,3,4,3,343,Active,Average Mid-Tier Core
14505,16,8,5905.64,4,5,5,455,Active,VIP / Core Loyalist
14506,16,5,2012.17,4,4,4,444,Active,VIP / Core Loyalist
14507,23,6,1383.18,4,5,4,454,Active,VIP / Core Loyalist
14508,21,2,276.42,4,3,2,432,Active,Average Mid-Tier Core
14511,10,5,1314.81,5,4,4,544,Active,VIP / Core Loyalist
14512,187,2,275.28,1,3,2,132,Churned,At Risk / High-Value Lapsing
14513,100,3,455.59000000000003,2,3,2,232,Churned,At Risk / High-Value Lapsing
14514,60,3,1055.35,3,3,4,334,Active,Average Mid-Tier Core
14515,17,6,2102.09,4,5,5,455,Active,VIP / Core Loyalist
14517,32,2,330.45,4,3,2,432,Active,Average Mid-Tier Core
14518,63,1,174.37,3,1,1,311,Active,New / Recent Trialist
14520,1,2,270.6,5,3,2,532,Active,Average Mid-Tier Core
14522,23,4,974.54,4,4,4,444,Active,VIP / Core Loyalist
14523,107,1,241.09,2,1,1,211,Churned,Hibernating / Lost
14524,31,9,1867.68,4,5,4,454,Active,VIP / Core Loyalist
14525,19,9,4332.2,4,5,5,455,Active,VIP / Core Loyalist
14527,2,55,8508.82,5,5,5,555,Active,VIP / Core Loyalist
14528,36,1,364.21999999999997,3,1,2,312,Active,New / Recent Trialist
14529,59,3,620.04,3,3,3,333,Active,Average Mid-Tier Core
14530,25,6,2925.91,4,5,5,455,Active,VIP / Core Loyalist
14532,235,4,932.85,1,4,3,143,Churned,At Risk / High-Value Lapsing
14533,24,7,1949.72,4,5,4,454,Active,VIP / Core Loyalist
14534,2,18,4447.05,5,5,5,555,Active,VIP / Core Loyalist
14535,59,3,2864.19,3,3,5,335,Active,Average Mid-Tier Core
14536,259,1,171.8,1,1,1,111,Churned,Hibernating / Lost
14537,57,1,355.56,3,1,2,312,Active,New / Recent Trialist
14538,64,2,388.25,3,3,2,332,Active,Average Mid-Tier Core
14539,15,2,537.48,4,3,3,433,Active,Average Mid-Tier Core
14540,9,3,996.26,5,3,4,534,Active,Average Mid-Tier Core
14541,58,8,1461.65,3,5,4,354,Active,Average Mid-Tier Core
14542,185,1,103.25,1,1,1,111,Churned,Hibernating / Lost
14543,28,16,3630.33,4,5,5,455,Active,VIP / Core Loyalist
14544,23,2,2024.45,4,3,4,434,Active,Average Mid-Tier Core
14546,4,5,2578.09,5,4,5,545,Active,VIP / Core Loyalist
14547,3,8,4007.54,5,5,5,555,Active,VIP / Core Loyalist
14548,150,2,652.8,2,3,3,233,Churned,At Risk / High-Value Lapsing
14549,310,1,289.24,1,1,2,112,Churned,Hibernating / Lost
14550,10,2,765.62,5,3,3,533,Active,Average Mid-Tier Core
14551,17,2,186.23,4,3,1,431,Active,Average Mid-Tier Core
14552,151,1,165.07,2,1,1,211,Churned,Hibernating / Lost
14553,18,5,859.27,4,4,3,443,Active,Average Mid-Tier Core
14554,9,4,2381.04,5,4,5,545,Active,VIP / Core Loyalist
14555,56,2,324.14,3,3,2,332,Active,Average Mid-Tier Core
14557,84,1,788.38,2,1,3,213,Active,Hibernating / Lost
14560,6,22,2237.77,5,5,5,555,Active,VIP / Core Loyalist
14561,75,3,1080.76,2,3,4,234,Active,At Risk / High-Value Lapsing
14562,3,18,5074.77,5,5,5,555,Active,VIP / Core Loyalist
14565,95,4,3099.12,2,4,5,245,Churned,At Risk / High-Value Lapsing
14566,110,1,1432.0,2,1,4,214,Churned,Hibernating / Lost
14567,56,2,1530.3600000000001,3,3,4,334,Active,Average Mid-Tier Core
14569,0,1,227.39,5,1,1,511,Active,New / Recent Trialist
14570,280,2,218.06,1,3,1,131,Churned,At Risk / High-Value Lapsing
14572,2,7,2832.84,5,5,5,555,Active,VIP / Core Loyalist
14573,179,9,1653.42,1,5,4,154,Churned,At Risk / High-Value Lapsing
14576,371,1,35.400000000000006,1,1,1,111,Churned,Hibernating / Lost
14577,12,4,859.71,5,4,3,543,Active,Average Mid-Tier Core
14578,2,1,168.63,5,1,1,511,Active,New / Recent Trialist
14581,16,1,138.6,4,1,1,411,Active,New / Recent Trialist
14582,40,1,114.11,3,1,1,311,Active,New / Recent Trialist
14583,5,5,1052.55,5,4,4,544,Active,VIP / Core Loyalist
14584,168,4,1042.26,2,4,4,244,Churned,At Risk / High-Value Lapsing
14585,49,1,157.05,3,1,1,311,Active,New / Recent Trialist
14586,276,1,237.36,1,1,1,111,Churned,Hibernating / Lost
14587,18,9,1601.14,4,5,4,454,Active,VIP / Core Loyalist
14589,371,1,39.75,1,1,1,111,Churned,Hibernating / Lost
14591,14,4,1447.14,4,4,4,444,Active,VIP / Core Loyalist
14592,34,3,570.46,3,3,3,333,Active,Average Mid-Tier Core
14593,21,3,617.99,4,3,3,433,Active,Average Mid-Tier Core
14594,6,2,379.83,5,3,2,532,Active,Average Mid-Tier Core
14595,19,6,1740.6,4,5,4,454,Active,VIP / Core Loyalist
14597,10,2,883.15,5,3,3,533,Active,Average Mid-Tier Core
14598,43,1,221.97,3,1,1,311,Active,New / Recent Trialist
14600,305,1,393.33000000000004,1,1,2,112,Churned,Hibernating / Lost
14601,10,1,213.96,5,1,1,511,Active,New / Recent Trialist
14603,274,1,660.0,1,1,3,113,Churned,Hibernating / Lost
14606,0,93,12156.65,5,5,5,555,Active,VIP / Core Loyalist
14607,15,14,16569.5,4,5,5,455,Active,VIP / Core Loyalist
14608,3,4,1785.15,5,4,4,544,Active,VIP / Core Loyalist
14609,71,4,601.56,3,4,3,343,Active,Average Mid-Tier Core
14616,242,3,406.08000000000004,1,3,2,132,Churned,At Risk / High-Value Lapsing
14618,8,3,553.44,5,3,3,533,Active,Average Mid-Tier Core
14619,245,1,394.44,1,1,2,112,Churned,Hibernating / Lost
14620,205,2,412.78000000000003,1,3,2,132,Churned,At Risk / High-Value Lapsing
14621,0,5,1788.3600000000001,5,4,4,544,Active,VIP / Core Loyalist
14622,184,1,320.58000000000004,1,1,2,112,Churned,Hibernating / Lost
14623,31,5,889.25,4,4,3,443,Active,Average Mid-Tier Core
14624,56,2,225.85,3,3,1,331,Active,Average Mid-Tier Core
14625,195,2,899.63,1,3,3,133,Churned,At Risk / High-Value Lapsing
14626,23,4,2791.27,4,4,5,445,Active,VIP / Core Loyalist
14628,90,2,671.96,2,3,3,233,Active,At Risk / High-Value Lapsing
14629,3,2,959.01,5,3,4,534,Active,Average Mid-Tier Core
14631,50,3,1006.98,3,3,4,334,Active,Average Mid-Tier Core
14632,262,1,114.56,1,1,1,111,Churned,Hibernating / Lost
14633,265,1,344.90000000000003,1,1,2,112,Churned,Hibernating / Lost
14636,35,2,609.85,3,3,3,333,Active,Average Mid-Tier Core
14638,50,1,443.6,3,1,2,312,Active,New / Recent Trialist
14639,51,6,2984.49,3,5,5,355,Active,Average Mid-Tier Core
14640,23,6,2125.08,4,5,5,455,Active,VIP / Core Loyalist
14641,21,1,110.46,4,1,1,411,Active,New / Recent Trialist
14642,58,1,96.12,3,1,1,311,Active,New / Recent Trialist
14643,169,2,693.8100000000001,2,3,3,233,Churned,At Risk / High-Value Lapsing
14644,67,2,830.76,3,3,3,333,Active,Average Mid-Tier Core
14645,156,2,597.09,2,3,3,233,Churned,At Risk / High-Value Lapsing
14646,1,74,280206.02,5,5,5,555,Active,VIP / Core Loyalist
14647,200,1,243.22,1,1,1,111,Churned,Hibernating / Lost
14649,4,4,1417.29,5,4,4,544,Active,VIP / Core Loyalist
14651,66,2,654.6,3,3,3,333,Active,Average Mid-Tier Core
14652,76,1,114.18,2,1,1,211,Active,Hibernating / Lost
14653,0,7,1947.55,5,5,4,554,Active,VIP / Core Loyalist
14655,7,4,1932.23,5,4,4,544,Active,VIP / Core Loyalist
14656,168,2,291.05,2,3,2,232,Churned,At Risk / High-Value Lapsing
14657,17,4,848.22,4,4,3,443,Active,Average Mid-Tier Core
14658,4,2,247.15,5,3,1,531,Active,Average Mid-Tier Core
14659,8,9,2529.93,5,5,5,555,Active,VIP / Core Loyalist
14660,86,2,285.74,2,3,2,232,Active,At Risk / High-Value Lapsing
14661,26,1,107.95,4,1,1,411,Active,New / Recent Trialist
14662,28,4,771.17,4,4,3,443,Active,Average Mid-Tier Core
14664,19,2,637.89,4,3,3,433,Active,Average Mid-Tier Core
14665,60,5,1835.7,3,4,4,344,Active,Average Mid-Tier Core
14666,23,1,195.25,4,1,1,411,Active,New / Recent Trialist
14667,10,25,9241.2,5,5,5,555,Active,VIP / Core Loyalist
14669,241,3,1269.99,1,3,4,134,Churned,At Risk / High-Value Lapsing
14670,279,2,411.53,1,3,2,132,Churned,At Risk / High-Value Lapsing
14672,234,2,765.55,1,3,3,133,Churned,At Risk / High-Value Lapsing
14673,2,5,1736.4,5,4,4,544,Active,VIP / Core Loyalist
14675,15,1,604.75,4,1,3,413,Active,New / Recent Trialist
14676,30,6,2548.2400000000002,4,5,5,455,Active,VIP / Core Loyalist
14680,24,16,28754.11,4,5,5,455,Active,VIP / Core Loyalist
14681,70,3,498.95,3,3,3,333,Active,Average Mid-Tier Core
14682,187,2,52.0,1,3,1,131,Churned,At Risk / High-Value Lapsing
14684,25,5,1236.28,4,4,4,444,Active,VIP / Core Loyalist
14687,106,1,628.38,2,1,3,213,Churned,Hibernating / Lost
14688,7,21,5630.87,5,5,5,555,Active,VIP / Core Loyalist
14689,208,1,112.8,1,1,1,111,Churned,Hibernating / Lost
14690,43,2,371.7,3,3,2,332,Active,Average Mid-Tier Core
14691,30,5,2114.33,4,4,5,445,Active,VIP / Core Loyalist
14692,136,4,591.55,2,4,3,243,Churned,At Risk / High-Value Lapsing
14693,264,1,172.9,1,1,1,111,Churned,Hibernating / Lost
14696,3,7,2078.95,5,5,5,555,Active,VIP / Core Loyalist
14697,217,2,188.60999999999999,1,3,1,131,Churned,At Risk / High-Value Lapsing
14698,1,5,1250.76,5,4,4,544,Active,VIP / Core Loyalist
14699,213,1,109.13000000000001,1,1,1,111,Churned,Hibernating / Lost
14700,31,3,2235.3,4,3,5,435,Active,Average Mid-Tier Core
14701,10,9,2549.37,5,5,5,555,Active,VIP / Core Loyalist
14702,0,17,3292.14,5,5,5,555,Active,VIP / Core Loyalist
14703,14,1,318.17,4,1,2,412,Active,New / Recent Trialist
14704,10,9,1546.91,5,5,4,554,Active,VIP / Core Loyalist
14705,198,1,179.0,1,1,1,111,Churned,Hibernating / Lost
14708,2,3,1126.37,5,3,4,534,Active,Average Mid-Tier Core
14709,14,13,4921.04,4,5,5,455,Active,VIP / Core Loyalist
14710,13,4,606.13,4,4,3,443,Active,Average Mid-Tier Core
14711,9,11,2868.8,5,5,5,555,Active,VIP / Core Loyalist
14712,28,3,917.07,4,3,3,433,Active,Average Mid-Tier Core
14713,8,11,2666.36,5,5,5,555,Active,VIP / Core Loyalist
14714,23,1,160.19,4,1,1,411,Active,New / Recent Trialist
14715,24,4,867.38,4,4,3,443,Active,Average Mid-Tier Core
14716,42,2,329.68,3,3,2,332,Active,Average Mid-Tier Core
14719,1,5,1602.13,5,4,4,544,Active,VIP / Core Loyalist
14720,5,3,663.81,5,3,3,533,Active,Average Mid-Tier Core
14722,146,1,187.92000000000002,2,1,1,211,Churned,Hibernating / Lost
14723,9,6,1158.3,5,5,4,554,Active,VIP / Core Loyalist
14725,24,1,718.08,4,1,3,413,Active,New / Recent Trialist
14727,273,1,268.58,1,1,2,112,Churned,Hibernating / Lost
14729,373,1,313.49,1,1,2,112,Churned,Hibernating / Lost
14730,0,8,2005.06,5,5,4,554,Active,VIP / Core Loyalist
14731,46,3,380.02,3,3,2,332,Active,Average Mid-Tier Core
14732,7,8,2702.4900000000002,5,5,5,555,Active,VIP / Core Loyalist
14733,15,12,9585.91,4,5,5,455,Active,VIP / Core Loyalist
14735,3,32,6065.69,5,5,5,555,Active,VIP / Core Loyalist
14737,3,3,1164.55,5,3,4,534,Active,Average Mid-Tier Core
14738,42,7,1314.45,3,5,4,354,Active,Average Mid-Tier Core
14739,3,7,3902.28,5,5,5,555,Active,VIP / Core Loyalist
14740,196,3,1448.21,1,3,4,134,Churned,At Risk / High-Value Lapsing
14741,11,6,1400.34,5,5,4,554,Active,VIP / Core Loyalist
14744,15,7,1099.98,4,5,4,454,Active,VIP / Core Loyalist
14745,112,5,1220.26,2,4,4,244,Churned,At Risk / High-Value Lapsing
14747,248,1,328.2,1,1,2,112,Churned,Hibernating / Lost
14748,28,5,1415.75,4,4,4,444,Active,VIP / Core Loyalist
14752,43,1,389.64,3,1,2,312,Active,New / Recent Trialist
14753,86,1,563.15,2,1,3,213,Active,Hibernating / Lost
14754,44,2,638.05,3,3,3,333,Active,Average Mid-Tier Core
14755,9,11,5010.28,5,5,5,555,Active,VIP / Core Loyalist
14756,14,1,738.96,4,1,3,413,Active,New / Recent Trialist
14757,74,1,420.5,2,1,2,212,Active,Hibernating / Lost
14758,144,4,1484.06,2,4,4,244,Churned,At Risk / High-Value Lapsing
14759,4,3,1625.97,5,3,4,534,Active,Average Mid-Tier Core
14760,296,1,89.2,1,1,1,111,Churned,Hibernating / Lost
14761,58,2,255.9,3,3,2,332,Active,Average Mid-Tier Core
14762,263,1,300.52,1,1,2,112,Churned,Hibernating / Lost
14764,46,1,278.3,3,1,2,312,Active,New / Recent Trialist
14765,28,3,254.11,4,3,2,432,Active,Average Mid-Tier Core
14766,7,6,2473.37,5,5,5,555,Active,VIP / Core Loyalist
14768,16,2,192.60000000000002,4,3,1,431,Active,Average Mid-Tier Core
14769,2,8,10674.75,5,5,5,555,Active,VIP / Core Loyalist
14770,231,2,876.42,1,3,3,133,Churned,At Risk / High-Value Lapsing
14772,111,1,139.26,2,1,1,211,Churned,Hibernating / Lost
14775,57,3,1011.9,3,3,4,334,Active,Average Mid-Tier Core
14776,50,11,2538.3,3,5,5,355,Active,Average Mid-Tier Core
14778,126,2,730.86,2,3,3,233,Churned,At Risk / High-Value Lapsing
14779,280,3,386.15,1,3,2,132,Churned,At Risk / High-Value Lapsing
14780,54,2,447.68,3,3,2,332,Active,Average Mid-Tier Core
14782,319,1,200.10000000000002,1,1,1,111,Churned,Hibernating / Lost
14784,25,2,289.99,4,3,2,432,Active,Average Mid-Tier Core
14785,9,2,77.4,5,3,1,531,Active,Average Mid-Tier Core
14788,6,2,679.4399999999999,5,3,3,533,Active,Average Mid-Tier Core
14789,28,1,197.64,4,1,1,411,Active,New / Recent Trialist
14790,16,4,745.06,4,4,3,443,Active,Average Mid-Tier Core
14792,63,1,6.2,3,1,1,311,Active,New / Recent Trialist
14793,20,1,228.99,4,1,1,411,Active,New / Recent Trialist
14794,2,7,1319.91,5,5,4,554,Active,VIP / Core Loyalist
14795,165,1,131.45000000000002,2,1,1,211,Churned,Hibernating / Lost
14796,0,17,8022.49,5,5,5,555,Active,VIP / Core Loyalist
14798,52,3,173.74,3,3,1,331,Active,Average Mid-Tier Core
14799,50,1,157.7,3,1,1,311,Active,New / Recent Trialist
14800,47,12,4339.74,3,5,5,355,Active,Average Mid-Tier Core
14801,60,1,193.14,3,1,1,311,Active,New / Recent Trialist
14803,161,3,845.55,2,3,3,233,Churned,At Risk / High-Value Lapsing
14804,8,1,353.27,5,1,2,512,Active,New / Recent Trialist
14805,14,4,554.65,4,4,3,443,Active,Average Mid-Tier Core
14806,74,1,193.39000000000001,2,1,1,211,Active,Hibernating / Lost
14808,39,8,2741.17,3,5,5,355,Active,Average Mid-Tier Core
14810,40,11,2087.88,3,5,5,355,Active,Average Mid-Tier Core
14813,369,2,155.43,1,3,1,131,Churned,At Risk / High-Value Lapsing
14815,36,2,778.5,3,3,3,333,Active,Average Mid-Tier Core
14816,196,1,271.85,1,1,2,112,Churned,Hibernating / Lost
14817,199,2,1110.34,1,3,4,134,Churned,At Risk / High-Value Lapsing
14818,73,3,657.8,2,3,3,233,Active,At Risk / High-Value Lapsing
14819,63,2,272.07,3,3,2,332,Active,Average Mid-Tier Core
14820,20,4,507.29,4,4,3,443,Active,Average Mid-Tier Core
14821,366,1,48.800000000000004,1,1,1,111,Churned,Hibernating / Lost
14823,179,3,321.43,1,3,2,132,Churned,At Risk / High-Value Lapsing
14824,9,4,1127.71,5,4,4,544,Active,VIP / Core Loyalist
14825,3,12,2226.91,5,5,5,555,Active,VIP / Core Loyalist
14828,196,3,2139.76,1,3,5,135,Churned,At Risk / High-Value Lapsing
14829,28,4,697.55,4,4,3,443,Active,Average Mid-Tier Core
14830,52,1,197.13,3,1,1,311,Active,New / Recent Trialist
14834,17,6,1720.3,4,5,4,454,Active,VIP / Core Loyalist
14836,9,3,102.44999999999999,5,3,1,531,Active,Average Mid-Tier Core
14837,89,4,1649.5,2,4,4,244,Active,At Risk / High-Value Lapsing
14840,267,1,62.85,1,1,1,111,Churned,Hibernating / Lost
14841,52,6,3295.76,3,5,5,355,Active,Average Mid-Tier Core
14842,43,4,2824.69,3,4,5,345,Active,Average Mid-Tier Core
14844,63,4,3189.81,3,4,5,345,Active,Average Mid-Tier Core
14847,148,1,309.4,2,1,2,212,Churned,Hibernating / Lost
14849,21,25,7930.54,4,5,5,455,Active,VIP / Core Loyalist
14850,311,1,325.75,1,1,2,112,Churned,Hibernating / Lost
14851,22,2,511.35,4,3,3,433,Active,Average Mid-Tier Core
14852,57,6,2836.69,3,5,5,355,Active,Average Mid-Tier Core
14853,23,2,475.8,4,3,2,432,Active,Average Mid-Tier Core
14854,77,7,2759.83,2,5,5,255,Active,At Risk / High-Value Lapsing
14855,118,2,645.65,2,3,3,233,Churned,At Risk / High-Value Lapsing
14856,35,3,1311.3799999999999,3,3,4,334,Active,Average Mid-Tier Core
14857,59,2,1173.12,3,3,4,334,Active,Average Mid-Tier Core
14859,12,4,1353.74,5,4,4,544,Active,VIP / Core Loyalist
14860,18,1,170.32,4,1,1,411,Active,New / Recent Trialist
14861,51,1,125.79,3,1,1,311,Active,New / Recent Trialist
14862,25,2,841.1999999999999,4,3,3,433,Active,Average Mid-Tier Core
14863,28,1,266.76,4,1,2,412,Active,New / Recent Trialist
14865,6,2,52.2,5,3,1,531,Active,Average Mid-Tier Core
14866,10,12,14389.9,5,5,5,555,Active,VIP / Core Loyalist
14867,185,3,710.28,1,3,3,133,Churned,At Risk / High-Value Lapsing
14868,2,8,2953.59,5,5,5,555,Active,VIP / Core Loyalist
14869,8,2,725.7,5,3,3,533,Active,Average Mid-Tier Core
14870,261,1,327.25,1,1,2,112,Churned,Hibernating / Lost
14871,2,4,522.38,5,4,3,543,Active,Average Mid-Tier Core
14873,209,1,519.68,1,1,3,113,Churned,Hibernating / Lost
14875,107,2,1465.3200000000002,2,3,4,234,Churned,At Risk / High-Value Lapsing
14878,12,9,1485.54,5,5,4,554,Active,VIP / Core Loyalist
14880,76,3,706.19,2,3,3,233,Active,At Risk / High-Value Lapsing
14881,19,1,255.4,4,1,2,412,Active,New / Recent Trialist
14882,26,2,589.7,4,3,3,433,Active,Average Mid-Tier Core
14883,18,6,761.59,4,5,3,453,Active,Average Mid-Tier Core
14885,131,1,765.3199999999999,2,1,3,213,Churned,Hibernating / Lost
14886,252,1,364.8,1,1,2,112,Churned,Hibernating / Lost
14887,78,1,1862.0,2,1,4,214,Active,Hibernating / Lost
14888,206,1,369.2,1,1,2,112,Churned,Hibernating / Lost
14889,335,1,135.9,1,1,1,111,Churned,Hibernating / Lost
14890,253,1,125.65,1,1,1,111,Churned,Hibernating / Lost
14891,147,2,554.38,2,3,3,233,Churned,At Risk / High-Value Lapsing
14893,9,2,1237.8500000000001,5,3,4,534,Active,Average Mid-Tier Core
14894,84,1,655.75,2,1,3,213,Active,Hibernating / Lost
14895,7,20,11138.710000000001,5,5,5,555,Active,VIP / Core Loyalist
14896,204,2,468.77000000000004,1,3,2,132,Churned,At Risk / High-Value Lapsing
14897,7,4,1366.38,5,4,4,544,Active,VIP / Core Loyalist
14898,22,6,1303.52,4,5,4,454,Active,VIP / Core Loyalist
14901,10,9,1421.29,5,5,4,554,Active,VIP / Core Loyalist
14902,25,1,332.66,4,1,2,412,Active,New / Recent Trialist
14903,20,5,2810.63,4,4,5,445,Active,VIP / Core Loyalist
14904,1,2,1025.44,5,3,4,534,Active,Average Mid-Tier Core
14905,157,2,616.15,2,3,3,233,Churned,At Risk / High-Value Lapsing
14907,2,7,3501.1,5,5,5,555,Active,VIP / Core Loyalist
14908,73,1,277.8,2,1,2,212,Active,Hibernating / Lost
14910,2,4,434.35,5,4,2,542,Active,Average Mid-Tier Core
14911,0,201,143825.06,5,5,5,555,Active,VIP / Core Loyalist
14912,16,2,867.85,4,3,3,433,Active,Average Mid-Tier Core
14913,35,4,1227.43,3,4,4,344,Active,Average Mid-Tier Core
14915,90,2,307.48,2,3,2,232,Active,At Risk / High-Value Lapsing
14916,70,4,1268.98,3,4,4,344,Active,Average Mid-Tier Core
14918,115,2,1610.15,2,3,4,234,Churned,At Risk / High-Value Lapsing
14920,212,2,977.77,1,3,4,134,Churned,At Risk / High-Value Lapsing
14921,29,2,1316.07,4,3,4,434,Active,Average Mid-Tier Core
14923,50,1,749.1,3,1,3,313,Active,New / Recent Trialist
14924,245,1,310.05,1,1,2,112,Churned,Hibernating / Lost
14929,31,1,223.88,4,1,1,411,Active,New / Recent Trialist
14930,108,3,2372.86,2,3,5,235,Churned,At Risk / High-Value Lapsing
14931,4,5,1257.68,5,4,4,544,Active,VIP / Core Loyalist
14932,365,1,363.53,1,1,2,112,Churned,Hibernating / Lost
14934,81,2,1890.94,2,3,4,234,Active,At Risk / High-Value Lapsing
14935,296,1,1784.71,1,1,4,114,Churned,Hibernating / Lost
14936,33,8,8137.02,3,5,5,355,Active,Average Mid-Tier Core
14937,56,3,1621.88,3,3,4,334,Active,Average Mid-Tier Core
14944,29,12,5900.25,4,5,5,455,Active,VIP / Core Loyalist
14946,13,1,100.9,4,1,1,411,Active,New / Recent Trialist
14947,71,2,290.82,3,3,2,332,Active,Average Mid-Tier Core
14948,22,6,1101.97,4,5,4,454,Active,VIP / Core Loyalist
14950,18,1,371.2,4,1,2,412,Active,New / Recent Trialist
14951,78,1,311.69,2,1,2,212,Active,Hibernating / Lost
14952,59,11,8099.49,3,5,5,355,Active,Average Mid-Tier Core
14953,24,1,289.82,4,1,2,412,Active,New / Recent Trialist
14954,11,1,336.17,5,1,2,512,Active,New / Recent Trialist
14957,252,1,58.49,1,1,1,111,Churned,Hibernating / Lost
14958,146,3,499.68,2,3,3,233,Churned,At Risk / High-Value Lapsing
14959,63,4,695.42,3,4,3,343,Active,Average Mid-Tier Core
14960,7,2,221.27,5,3,1,531,Active,Average Mid-Tier Core
14961,10,9,7044.68,5,5,5,555,Active,VIP / Core Loyalist
14962,270,1,126.7,1,1,1,111,Churned,Hibernating / Lost
14963,9,5,1487.8,5,4,4,544,Active,VIP / Core Loyalist
14964,246,1,206.21,1,1,1,111,Churned,Hibernating / Lost
14965,95,2,599.0,2,3,3,233,Churned,At Risk / High-Value Lapsing
14966,14,1,191.32,4,1,1,411,Active,New / Recent Trialist
14967,49,1,463.8,3,1,2,312,Active,New / Recent Trialist
14968,29,1,147.59,4,1,1,411,Active,New / Recent Trialist
